,tweet_id,favorites,retweets
947,750041628174217216,2973,568
948,750026558547456000,2539,722
949,750011400160841729,3020,823
950,749996283729883136,2841,759
951,749981277374128128,4791,2281
952,749774190421639168,4363,1215
953,749417653287129088,5703,1518
954,749403093750648834,2449,493
955,749395845976588288,7980,3164
956,749317047558017024,5111,2055
957,749075273010798592,5383,1896
958,749064354620928000,4512,1410
959,749036806121881602,2894,732
960,748977405889503236,10056,3140
961,748932637671223296,5424,2065
962,748705597323898880,2590,880
963,748699167502000129,4425,1460
964,748692773788876800,3963,1230
965,748575535303884801,5650,1817
966,748568946752774144,2052,611
967,748346686624440324,4868,1126
968,748337862848962560,7083,3744
969,748324050481647620,3463,696
970,748307329658011649,3451,657
971,748220828303695873,13168,7138
972,747963614829678593,5397,1963
973,747933425676525569,6185,2365
974,747885874273214464,2729,882
975,747844099428986880,2637,677
976,747816857231626240,4512,1062
977,747651430853525504,1275,144
978,747648653817413632,12004,5345
979,747600769478692864,2173,523
980,747594051852075008,3425,952
981,747512671126323200,5146,1480
982,747461612269887489,3607,951
983,747439450712596480,5048,1753
984,747242308580548608,0,2644
985,747219827526344708,4906,1446
986,747204161125646336,3135,834
987,747103485104099331,8909,3638
988,746906459439529985,2729,271
989,746872823977771008,5590,1953
990,746818907684614144,4959,1602
991,746790600704425984,4530,1470
992,746757706116112384,8875,3566
993,746726898085036033,5647,1644
994,746542875601690625,4702,1749
995,746521445350707200,0,902
996,746507379341139972,4350,991
997,746369468511756288,5780,1493
998,746131877086527488,6414,2008
999,746056683365994496,3332,743
1000,745789745784041472,3687,967
1001,745712589599014916,6520,2136
1002,745433870967832576,6555,2316
1003,745422732645535745,7962,2209
1004,745314880350101504,6618,2490
1005,745074613265149952,7293,3191
1006,745057283344719872,6771,2059
1007,744995568523612160,2753,570
1008,744971049620602880,7322,2455
1009,744709971296780288,5237,1444
1010,744334592493166593,6349,1940
1011,744234799360020481,145081,70873
1012,744223424764059648,1537,328
1013,743980027717509120,3907,1005
1014,743895849529389061,3413,882
1015,743835915802583040,0,1877
1016,743609206067040256,4170,1271
1017,743595368194129920,17006,5976
1018,743545585370791937,3290,865
1019,743510151680958465,7427,3426
1020,743253157753532416,3937,1125
1021,743222593470234624,5748,1745
1022,743210557239623680,3563,1239
1023,742534281772302336,6574,3288
1024,742528092657332225,4117,1798
1025,742465774154047488,6768,3616
1026,742423170473463808,9122,3432
1027,742385895052087300,6307,1781
1028,742161199639494656,4012,1249
1029,742150209887731712,4730,1406
1030,741793263812808706,4222,1388
1031,741743634094141440,7564,2509
1032,741438259667034112,3423,749
1033,741303864243200000,8154,2934
1034,741099773336379392,9256,5035
1035,741067306818797568,8880,2820
1036,740995100998766593,5847,2479
1037,740711788199743490,3156,866
1038,740699697422163968,2654,710
1039,740676976021798912,16878,6235
1040,740373189193256964,32633,12158
1041,740365076218183684,2256,390
1042,740359016048689152,3051,798
1043,740214038584557568,6196,1792
1044,739979191639244800,18548,5394
1045,739932936087216128,3766,988
1046,739844404073074688,3537,792
1047,739623569819336705,3504,1242
1048,739606147276148736,5005,1497
1049,739544079319588864,36548,19310
1050,739485634323156992,6613,2648
1051,739238157791694849,107375,52990
1052,738891149612572673,91,6
1053,738885046782832640,3507,1049
1054,738883359779196928,3055,724
1055,738537504001953792,4716,1402
1056,738402415918125056,3021,744
1057,738184450748633089,3989,1111
1058,738166403467907072,8099,3048
1059,738156290900254721,2295,587
1060,737826014890496000,4846,1614
1061,737800304142471168,9292,3181
1062,737678689543020544,4642,1205
1063,737445876994609152,9477,4077
1064,737322739594330112,3331,738
1065,737310737551491075,13566,6768
1066,736736130620620800,3897,1547
1067,736392552031657984,16382,6680
1068,736365877722001409,3688,1120
1069,736225175608430592,7508,2552
1070,736010884653420544,7273,2716
1071,735991953473572864,3307,1038
1072,735648611367784448,3745,1018
1073,735635087207878657,5683,2151
1074,735274964362878976,12070,4559
1075,735256018284875776,3077,804
1076,735137028879360001,2886,887
1077,734912297295085568,2552,473
1078,734787690684657664,11599,5774
1079,734776360183431168,2328,491
1080,734559631394082816,1379,356
1081,733828123016450049,3313,718
1082,733822306246479872,3395,932
1083,733482008106668032,2884,856
1084,733460102733135873,3878,1144
1085,733109485275860992,49406,15571
1086,732732193018155009,2236,484
1087,732726085725589504,3302,801
1088,732585889486888962,3369,713
1089,732375214819057664,7451,2292
1090,732005617171337216,13731,4891
1091,731285275100512256,3227,904
1092,731156023742988288,3555,1146
1093,730924654643314689,5663,1796
1094,730573383004487680,4486,1922
1095,730427201120833536,3211,943
1096,730211855403241472,3510,960
1097,730196704625098752,4453,1714
1098,729854734790754305,3722,1020
1099,729838605770891264,1608,339
1100,729823566028484608,3665,1129
1101,729463711119904772,5338,2102
1102,729113531270991872,1747,288
1103,728986383096946689,2900,742
1104,728760639972315136,4309,1549
1105,728751179681943552,2554,619
1106,728653952833728512,3068,952
1107,728409960103686147,4513,1829
1108,728387165835677696,3432,881
1109,728046963732717569,3952,1087
1110,728035342121635841,4177,1517
1111,728015554473250816,3802,993
1112,727685679342333952,2738,577
1113,727644517743104000,5409,1596
1114,727524757080539137,4129,1092
1115,727314416056803329,3074,674
1116,727286334147182592,2837,748
1117,727175381690781696,3606,1248
1118,727155742655025152,3337,1202
1119,726935089318363137,6327,2218
1120,726887082820554753,3538,1375
1121,726828223124897792,3317,922
1122,726224900189511680,4093,1046
1123,725842289046749185,6545,2432
1124,725786712245440512,3862,1253
1125,725729321944506368,4810,1613
1126,725458796924002305,1308,558
1127,724983749226668032,3452,1173
1128,724771698126512129,2164,570
1129,724405726123311104,4886,1518
1130,724049859469295616,3994,1626
1131,724046343203856385,2463,514
1132,724004602748780546,3844,1397
1133,723912936180330496,3602,1131
1134,723688335806480385,7065,2654
1135,723673163800948736,2797,816
1136,723179728551723008,4879,1698
1137,722974582966214656,3782,1444
1138,722613351520608256,4601,1495
1139,721503162398597120,4249,1651
1140,721001180231503872,2352,552
1141,720785406564900865,2867,700
1142,720775346191278080,2264,574
1143,720415127506415616,3810,1370
1144,720389942216527872,5887,2273
1145,720340705894408192,2632,882
1146,720059472081784833,3574,1023
1147,720043174954147842,4594,1826
1148,719991154352222208,4497,1600
1149,719704490224398336,4192,1303
1150,719551379208073216,4666,1719
1151,719367763014393856,2608,692
1152,719339463458033665,4119,1124
1153,719332531645071360,3187,863
1154,718971898235854848,3218,986
1155,718939241951195136,4820,1590
1156,718631497683582976,17424,7268
1157,718613305783398402,2264,431
1158,718540630683709445,2247,928
1159,718460005985447936,2514,482
1160,718454725339934721,4521,1385
1161,718246886998687744,1765,448
1162,718234618122661888,3581,916
1163,717841801130979328,2280,545
1164,717790033953034240,2639,993
1165,717537687239008257,5341,1669
1166,717428917016076293,1482,408
1167,717421804990701568,2899,762
1168,717047459982213120,5822,1748
1169,717009362452090881,2988,873
1170,716802964044845056,3976,1053
1171,716791146589110272,7762,1461
1172,716730379797970944,1139,397
1173,716447146686459905,12058,5340
1174,716439118184652801,2204,191
1175,716285507865542656,2567,969
1176,716080869887381504,6272,1717
1177,715928423106027520,2939,796
1178,715758151270801409,3429,1295
1179,715733265223708672,4304,1539
1180,715704790270025728,2569,515
1181,715696743237730304,3624,1171
1182,715680795826982913,3985,1453
1183,715360349751484417,5054,1415
1184,715342466308784130,2801,627
1185,715220193576927233,2226,593
1186,715200624753819648,4766,1693
1187,715009755312439296,3833,1109
1188,714982300363173890,3445,937
1189,714962719905021952,6773,3853
1190,714957620017307648,3827,1286
1191,714631576617938945,3022,902
1192,714606013974974464,3358,834
1193,714485234495041536,2463,1013
1194,714258258790387713,2831,673
1195,714251586676113411,3035,765
1196,714214115368108032,2123,802
1197,714141408463036416,4016,1286
1198,713919462244790272,3054,725
1199,713909862279876608,1757,487
1200,713900603437621249,2629,666
1201,713761197720473600,4479,1245
1202,713411074226274305,4105,1192
1203,713177543487135744,6671,2605
1204,713175907180089344,4103,1339
1205,712809025985978368,17614,6114
1206,712717840512598017,11367,4527
1207,712668654853337088,3841,1104
1208,712438159032893441,4925,1424
1209,712309440758808576,222,24
1210,712097430750289920,3477,942
1211,712092745624633345,2719,815
1212,712085617388212225,3027,440
1213,712065007010385924,2081,570
1214,711998809858043904,0,122
1215,711968124745228288,7438,2101
1216,711743778164514816,2629,913
1217,711732680602345472,8121,3707
1218,711694788429553666,30353,16693
1219,711652651650457602,3562,825
1220,711363825979756544,3334,1021
1221,711306686208872448,3064,681
1222,711008018775851008,2757,560
1223,710997087345876993,4231,1270
1224,710844581445812225,2358,618
1225,710833117892898816,2479,478
1226,710658690886586372,2147,516
1227,710609963652087808,4448,2167
1228,710588934686908417,4190,1706
1229,710296729921429505,2210,672
1230,710283270106132480,2005,482
1231,710272297844797440,4156,1147
1232,710269109699739648,2206,1019
1233,710153181850935296,2695,816
1234,710140971284037632,2528,808
1235,710117014656950272,5046,1787
1236,709918798883774466,3240,998
1237,709901256215666688,609,92
1238,709852847387627521,3246,1095
1239,709566166965075968,3265,1079
1240,709556954897764353,3030,977
1241,709519240576036864,1390,219
1242,709449600415961088,2031,520
1243,709409458133323776,2432,619
1244,709225125749587968,2217,523
1245,709207347839836162,11464,5209
1246,709198395643068416,2276,591
1247,709179584944730112,1860,613
1248,709158332880297985,1882,368
1249,709042156699303936,4351,1486
1250,708853462201716736,1673,595
1251,708845821941387268,2748,808
1252,708834316713893888,1556,455
1253,708810915978854401,15258,6283
1254,708738143638450176,2549,744
1255,708711088997666817,2349,644
1256,708479650088034305,2348,620
1257,708469915515297792,2866,733
1258,708400866336894977,14716,9111
1259,708356463048204288,3313,1205
1260,708349470027751425,2195,679
1261,708149363256774660,3997,1416
1262,708130923141795840,3108,786
1263,708119489313951744,2490,900
1264,708109389455101952,1808,503
1265,708026248782585858,4078,1756
1266,707995814724026368,2881,1018
1267,707983188426153984,45,2
1268,707969809498152960,2495,870
1269,707776935007539200,3018,875
1270,707741517457260545,2297,558
1271,707738799544082433,3745,2215
1272,707693576495472641,3136,920
1273,707629649552134146,2361,788
1274,707610948723478529,15661,5750
1275,707420581654872064,2076,637
1276,707411934438625280,2123,548
1277,707387676719185920,3229,1152
1278,707377100785885184,3020,979
1279,707315916783140866,2291,583
1280,707297311098011648,2590,713
1281,707059547140169728,2409,620
1282,707038192327901184,2025,721
1283,707021089608753152,3747,1230
1284,707014260413456384,2124,546
1285,706904523814649856,13484,7145
1286,706901761596989440,1893,528
1287,706681918348251136,3034,896
1288,706644897839910912,2360,990
1289,706593038911545345,1993,582
1290,706538006853918722,3204,1305
1291,706516534877929472,2881,935
1292,706346369204748288,3185,845
1293,706310011488698368,19607,7173
1294,706291001778950144,1574,439
1295,706265994973601792,2526,852
1296,706169069255446529,3604,2009
1297,706166467411222528,4750,1462
1298,706153300320784384,1365,346
1299,705975130514706432,2870,668
1300,705970349788291072,2933,801
1301,705898680587526145,2195,498
1302,705786532653883392,1802,470
1303,705591895322394625,2925,1037
1304,705475953783398401,2752,833
1305,705442520700944385,4083,1466
1306,705428427625635840,3530,1528
1307,705239209544720384,2780,679
1308,705223444686888960,2385,717
1309,705102439679201280,1971,476
1310,705066031337840642,2021,556
1311,704871453724954624,3972,1019
1312,704859558691414016,2079,477
1313,704847917308362754,4719,1373
1314,704819833553219584,2457,900
1315,704761120771465216,6155,2644
1316,704499785726889984,2670,908
1317,704491224099647488,691,71
1318,704480331685040129,3158,984
1319,704364645503647744,7371,3243
1320,704347321748819968,1450,314
1321,704134088924532736,1390,413
1322,704113298707505153,1721,522
1323,704054845121142784,2702,845
1324,703774238772166656,1713,406
1325,703769065844768768,3022,1025
1326,703631701117943808,2371,602
1327,703611486317502464,3558,1387
1328,703425003149250560,3510,1226
1329,703407252292673536,2265,624
1330,703382836347330562,3233,1037
1331,703356393781329922,1773,347
1332,703268521220972544,1832,495
1333,703079050210877440,6838,2811
1334,703041949650034688,24413,11360
1335,702932127499816960,2377,655
1336,702899151802126337,1490,413
1337,702684942141153280,2995,968
1338,702671118226825216,2026,509
1339,702598099714314240,11366,3146
1340,702539513671897089,2662,876
1341,702332542343577600,2941,1389
1342,702321140488925184,3039,958
1343,702276748847800320,2292,697
1344,702217446468493312,4409,1229
1345,701981390485725185,3172,895
1346,701952816642965504,3550,934
1347,701889187134500865,3257,1261
1348,701805642395348998,3133,1515
1349,701601587219795968,1929,418
1350,701570477911896070,2586,843
1351,701545186879471618,2459,552
1352,701214700881756160,11311,4652
1353,700890391244103680,2050,512
1354,700864154249383937,2409,563
1355,700847567345688576,2285,453
1356,700796979434098688,2264,866
1357,700747788515020802,21080,8482
1358,700518061187723268,2407,724
1359,700505138482569216,2116,524
1360,700462010979500032,3793,1632
1361,700167517596164096,2441,661
1362,700151421916807169,2063,611
1363,700143752053182464,6949,2453
1364,700062718104104960,2454,616
1365,700029284593901568,1920,532
1366,700002074055016451,3042,1207
1367,699801817392291840,2785,852
1368,699788877217865730,2069,473
1369,699779630832685056,2516,1114
1370,699775878809702401,1815,544
1371,699691744225525762,9500,4175
1372,699446877801091073,5530,2407
1373,699434518667751424,2037,468
1374,699423671849451520,1252,290
1375,699413908797464576,1934,574
1376,699370870310113280,1757,395
1377,699323444782047232,2913,785
1378,699088579889332224,2094,571
1379,699079609774645248,2265,579
1380,699072405256409088,2727,1084
1381,699060279947165696,3443,1630
1382,699036661657767936,2415,1096
1383,698989035503689728,3091,880
1384,698953797952008193,2494,834
1385,698907974262222848,2346,557
1386,698710712454139905,2279,621
1387,698703483621523456,1333,338
1388,698635131305795584,1198,315
1389,698549713696649216,2151,561
1390,698355670425473025,1709,398
1391,698342080612007937,2084,873
1392,698262614669991936,4419,1803
1393,698195409219559425,15568,5471
1394,698178924120031232,2598,678
1395,697995514407682048,1420,307
1396,697990423684476929,3030,1176
1397,697943111201378304,2210,619
1398,697881462549430272,2795,1060
1399,697630435728322560,1604,499
1400,697616773278015490,2902,926
1401,697596423848730625,2792,1140
1402,697575480820686848,1896,456
1403,697516214579523584,1882,998
1404,697482927769255936,2245,608
1405,697463031882764288,3183,1278
1406,697270446429966336,4364,1724
1407,697259378236399616,3048,909
1408,697255105972801536,2854,1059
1409,697242256848379904,2338,618
1410,696900204696625153,2929,943
1411,696894894812565505,2179,623
1412,696886256886657024,4461,1634
1413,696877980375769088,2271,645
1414,696754882863349760,1374,329
1415,696744641916489729,1901,839
1416,696713835009417216,2187,588
1417,696518437233913856,3651,1574
1418,696490539101908992,1135,127
1419,696488710901260288,2318,930
1420,696405997980676096,2941,1056
1421,696100768806522880,1785,588
1422,695816827381944320,2770,1059
1423,695794761660297217,2926,710
1424,695767669421768709,1712,666
1425,695629776980148225,4217,1901
1426,695446424020918272,4103,1661
1427,695409464418041856,8019,3266
1428,695314793360662529,3356,1306
1429,695095422348574720,2472,552
1430,695074328191332352,2626,999
1431,695064344191721472,1482,531
1432,695051054296211456,2443,719
1433,694925794720792577,2506,826
1434,694905863685980160,2547,842
1435,694669722378485760,33140,13133
1436,694356675654983680,1390,251
1437,694352839993344000,1887,546
1438,694342028726001664,1467,433
1439,694329668942569472,1830,451
1440,694206574471057408,3831,1864
1441,694183373896572928,2721,844
1442,694001791655137281,3152,927
1443,693993230313091072,1744,361
1444,693942351086120961,1630,331
1445,693647888581312512,2487,523
1446,693644216740769793,1268,115
1447,693642232151285760,2364,379
1448,693629975228977152,2269,723
1449,693622659251335168,1421,339
1450,693590843962331137,4671,1787
1451,693582294167244802,1525,223
1452,693486665285931008,1635,572
1453,693280720173801472,3099,1128
1454,693267061318012928,2206,735
1455,693262851218264065,2053,452
1456,693231807727280129,2673,675
1457,693155686491000832,7283,2912
1458,693109034023534592,1570,552
1459,693095443459342336,1712,406
1460,692919143163629568,2511,700
1461,692905862751522816,2248,792
1462,692901601640583168,1622,542
1463,692894228850999298,2089,720
1464,692828166163931137,2670,801
1465,692752401762250755,6304,3322
1466,692568918515392513,4043,1399
1467,692535307825213440,2917,1241
1468,692530551048294401,1710,371
1469,692423280028966913,1370,198
1470,692417313023332352,8680,3147
1471,692187005137076224,2345,752
1472,692158366030913536,1980,724
1473,692142790915014657,1515,355
1474,692041934689402880,3134,1135
1475,692017291282812928,2682,873
1476,691820333922455552,3671,1499
1477,691793053716221953,7515,3842
1478,691756958957883396,2609,891
1479,691675652215414786,1799,461
1480,691483041324204033,2209,503
1481,691459709405118465,3746,1029
1482,691444869282295808,2441,756
1483,691416866452082688,17914,6945
1484,691321916024623104,2390,602
1485,691096613310316544,2772,797
1486,691090071332753408,1606,307
1487,690989312272396288,5458,2624
1488,690959652130045952,3325,1121
1489,690938899477221376,3786,1761
1490,690932576555528194,3033,912
1491,690735892932222976,3512,1159
1492,690728923253055490,2010,469
1493,690690673629138944,2160,754
1494,690649993829576704,1202,250
1495,690607260360429569,279,14
1496,690597161306841088,1790,551
1497,690400367696297985,1744,406
1498,690374419777196032,2984,765
1499,690360449368465409,2463,798
1500,690348396616552449,1376,466
1501,690248561355657216,1546,370
1502,690021994562220032,2589,930
1503,690015576308211712,2314,664
1504,690005060500217858,3397,1545
1505,689999384604450816,1310,331
1506,689993469801164801,1349,410
1507,689977555533848577,1272,411
1508,689905486972461056,2263,624
1509,689877686181715968,2807,1048
1510,689835978131935233,2025,690
1511,689661964914655233,3006,851
1512,689659372465688576,9553,3496
1513,689623661272240129,2049,581
1514,689599056876867584,10805,5040
1515,689557536375177216,1909,407
1516,689517482558820352,3143,1302
1517,689289219123089408,2077,854
1518,689283819090870273,3028,1005
1519,689280876073582592,1830,642
1520,689275259254616065,1058,226
1521,689255633275777024,2361,980
1522,689154315265683456,2868,900
1523,689143371370250240,1870,458
1524,688916208532455424,2503,776
1525,688908934925697024,1945,709
1526,688898160958271489,1934,711
1527,688894073864884227,2065,622
1528,688828561667567616,1279,326
1529,688804835492233216,892,171
1530,688789766343622656,2064,605
1531,688547210804498433,2410,629
1532,688519176466644993,2156,661
1533,688385280030670848,8585,4097
1534,688211956440801280,2085,763
1535,688179443353796608,1986,533
1536,688116655151435777,2625,703
1537,688064179421470721,1605,325
1538,687841446767013888,5040,2261
1539,687826841265172480,2529,1014
1540,687818504314159109,2284,870
1541,687807801670897665,2205,660
1542,687732144991551489,1627,599
1543,687704180304273409,2248,769
1544,687664829264453632,1807,473
1545,687494652870668288,1767,531
1546,687480748861947905,1478,222
1547,687476254459715584,1832,483
1548,687460506001633280,1913,494
1549,687399393394311168,1755,556
1550,687317306314240000,18703,8369
1551,687312378585812992,4024,1744
1552,687127927494963200,4984,2060
1553,687124485711986689,2024,463
1554,687109925361856513,5376,2250
1555,687102708889812993,2176,876
1556,687096057537363968,2085,553
1557,686947101016735744,8005,2914
1558,686760001961103360,3248,1263
1559,686749460672679938,3211,1324
1560,686730991906516992,3816,1096
1561,686683045143953408,2617,737
1562,686618349602762752,3417,1240
1563,686606069955735556,1757,494
1564,686394059078897668,1603,635
1565,686386521809772549,3020,793
1566,686377065986265092,2056,516
1567,686358356425093120,2001,603
1568,686286779679375361,3730,1530
1569,686050296934563840,2068,665
1570,686035780142297088,1063,106
1571,686034024800862208,2857,1043
1572,686007916130873345,2287,367
1573,686003207160610816,1683,565
1574,685973236358713344,1942,478
1575,685943807276412928,1500,536
1576,685906723014619143,6917,2600
1577,685681090388975616,1889,110
1578,685667379192414208,2188,511
1579,685663452032069632,2981,1338
1580,685641971164143616,2696,699
1581,685547936038666240,30468,14178
1582,685532292383666176,2814,1049
1583,685325112850124800,8697,3600
1584,685321586178670592,2452,582
1585,685315239903100929,3040,948
1586,685307451701334016,1928,399
1587,685268753634967552,2850,1081
1588,685198997565345792,2142,590
1589,685169283572338688,3793,1285
1590,684969860808454144,2219,328
1591,684959798585110529,6305,2824
1592,684940049151070208,2969,948
1593,684926975086034944,3226,417
1594,684914660081053696,3228,1327
1595,684902183876321280,1720,469
1596,684880619965411328,1925,731
1597,684830982659280897,32444,19765
1598,684800227459624960,2513,906
1599,684594889858887680,8193,3182
1600,684588130326986752,3820,1284
1601,684567543613382656,2771,1110
1602,684538444857667585,2442,859
1603,684481074559381504,3577,1073
1604,684460069371654144,1823,504
1605,684241637099323392,7510,2960
1606,684225744407494656,1148,184
1607,684222868335505415,3527,1243
1608,684200372118904832,1987,947
1609,684195085588783105,1764,459
1610,684188786104872960,3232,1058
1611,684177701129875456,1869,595
1612,684147889187209216,2750,1377
1613,684122891630342144,1866,426
1614,684097758874210310,3803,1302
1615,683857920510050305,3526,1023
1616,683852578183077888,1795,317
1617,683849932751646720,2419,858
1618,683834909291606017,2420,1026
1619,683828599284170753,2593,974
1620,683773439333797890,3080,1224
1621,683742671509258241,5985,3016
1622,683515932363329536,6809,2629
1623,683498322573824003,2940,875
1624,683481228088049664,2455,907
1625,683462770029932544,2245,621
1626,683449695444799489,3585,1462
1627,683391852557561860,7065,2185
1628,683357973142474752,2675,826
1629,683142553609318400,2650,941
1630,683111407806746624,3151,821
1631,683098815881154561,2004,590
1632,683078886620553216,1862,520
1633,683030066213818368,2002,672
1634,682962037429899265,33883,14934
1635,682808988178739200,1633,155
1636,682788441537560576,2289,1020
1637,682750546109968385,1409,399
1638,682697186228989953,1216,333
1639,682662431982772225,2825,988
1640,682638830361513985,1914,535
1641,682429480204398592,3187,1048
1642,682406705142087680,6985,1591
1643,682393905736888321,2081,599
1644,682389078323662849,1546,425
1645,682303737705140231,2830,889
1646,682259524040966145,3818,1080
1647,682242692827447297,2978,1043
1648,682088079302213632,16838,8927
1649,682059653698686977,4549,1535
1650,682047327939461121,2953,850
1651,682032003584274432,6075,1802
1652,682003177596559360,2878,1374
1653,681981167097122816,2600,922
1654,681891461017812993,2276,749
1655,681694085539872773,11846,3699
1656,681679526984871937,1630,401
1657,681654059175129088,2429,820
1658,681610798867845120,1736,419
1659,681579835668455424,3261,1180
1660,681523177663676416,13210,5221
1661,681340665377193984,1519,245
1662,681339448655802368,8573,3712
1663,681320187870711809,2419,673
1664,681302363064414209,3606,1633
1665,681297372102656000,2969,860
1666,681281657291280384,2976,1000
1667,681261549936340994,1335,237
1668,681242418453299201,1362,471
1669,681231109724700672,2245,441
1670,681193455364796417,3427,1343
1671,680970795137544192,2219,586
1672,680959110691590145,4231,1826
1673,680940246314430465,2931,939
1674,680934982542561280,1925,395
1675,680913438424612864,2220,565
1676,680889648562991104,1615,327
1677,680836378243002368,3197,1186
1678,680805554198020098,1987,608
1679,680801747103793152,2197,743
1680,680798457301471234,2613,941
1681,680609293079592961,2415,629
1682,680583894916304897,3321,1194
1683,680497766108381184,3898,1739
1684,680494726643068929,1577,441
1685,680473011644985345,2350,677
1686,680440374763077632,1330,443
1687,680221482581123072,1362,263
1688,680206703334408192,2597,1052
1689,680191257256136705,1985,445
1690,680176173301628928,3571,1403
1691,680161097740095489,2146,673
1692,680145970311643136,3317,1565
1693,680130881361686529,2120,858
1694,680115823365742593,2502,831
1695,680100725817409536,3309,1254
1696,680085611152338944,11785,8172
1697,680070545539371008,2390,778
1698,679877062409191424,1807,584
1699,679872969355714560,2016,598
1700,679862121895714818,2258,557
1701,679854723806179328,2620,1105
1702,679844490799091713,2190,687
1703,679828447187857408,33250,12636
1704,679777920601223168,2862,998
1705,679736210798047232,1918,721
1706,679729593985699840,1997,751
1707,679722016581222400,1544,426
1708,679530280114372609,4381,1889
1709,679527802031484928,2428,653
1710,679511351870550016,3078,1151
1711,679503373272485890,2924,1341
1712,679475951516934144,1929,585
1713,679462823135686656,29475,17055
1714,679405845277462528,2170,1076
1715,679158373988876288,19482,7263
1716,679148763231985668,2557,929
1717,679132435750195208,2714,1038
1718,679111216690831360,5445,2317
1719,679062614270468097,15520,7225
1720,679047485189439488,2058,588
1721,679001094530465792,2603,1098
1722,678991772295516161,2077,1019
1723,678969228704284672,1498,412
1724,678800283649069056,2359,821
1725,678798276842360832,3169,1031
1726,678774928607469569,2575,822
1727,678767140346941444,3231,1234
1728,678764513869611008,1484,418
1729,678755239630127104,6497,2940
1730,678740035362037760,3407,1493
1731,678708137298427904,5142,2197
1732,678675843183484930,2609,1323
1733,678643457146150913,1882,361
1734,678446151570427904,3657,1374
1735,678424312106393600,5006,2286
1736,678410210315247616,3835,1613
1737,678399652199309312,73613,28652
1738,678396796259975168,1460,375
1739,678389028614488064,1713,383
1740,678380236862578688,2247,822
1741,678341075375947776,1574,474
1742,678334497360859136,1183,226
1743,678278586130948096,10435,5502
1744,678255464182861824,1453,328
1745,678023323247357953,1746,341
1746,678021115718029313,12402,5650
1747,677961670166224897,3146,1527
1748,677918531514703872,1220,364
1749,677895101218201600,4402,1846
1750,677716515794329600,2791,880
1751,677700003327029250,3119,1294
1752,677698403548192770,1119,288
1753,677687604918272002,2267,758
1754,677673981332312066,3037,1352
1755,677662372920729601,1778,844
1756,677644091929329666,1713,728
1757,677573743309385728,1941,600
1758,677565715327688705,1196,413
1759,677557565589463040,2230,1020
1760,677547928504967168,6336,3301
1761,677530072887205888,969,204
1762,677335745548390400,2767,1555
1763,677334615166730240,1230,253
1764,677331501395156992,989,209
1765,677328882937298944,3345,1352
1766,677314812125323265,1504,472
1767,677301033169788928,1117,355
1768,677269281705472000,1799,637
1769,677228873407442944,3216,1469
1770,677187300187611136,2487,815
1771,676975532580409345,2532,953
1772,676957860086095872,2030,721
1773,676949632774234114,1190,350
1774,676948236477857792,1965,780
1775,676946864479084545,1581,328
1776,676942428000112642,1881,668
1777,676936541936185344,11645,4440
1778,676916996760600576,2701,1622
1779,676897532954456065,2055,650
1780,676864501615042560,1904,630
1781,676821958043033607,20771,13834
1782,676819651066732545,1658,602
1783,676811746707918848,1311,381
1784,676776431406465024,4536,1805
1785,676617503762681856,2618,857
1786,676613908052996102,988,178
1787,676606785097199616,1724,388
1788,676603393314578432,1040,342
1789,676593408224403456,4144,1897
1790,676590572941893632,839,110
1791,676588346097852417,2088,701
1792,676582956622721024,1084,252
1793,676575501977128964,2338,993
1794,676533798876651520,1704,490
1795,676496375194980353,1378,472
1796,676470639084101634,10613,4191
1797,676440007570247681,1568,593
1798,676430933382295552,1268,304
1799,676263575653122048,1897,485
1800,676237365392908289,1093,251
1801,676219687039057920,71062,27852
1802,676215927814406144,1575,518
1803,676191832485810177,2058,922
1804,676146341966438401,1756,593
1805,676121918416756736,1970,1030
1806,676101918813499392,2586,1053
1807,676098748976615425,2685,1255
1808,676089483918516224,1183,393
1809,675898130735476737,1448,507
1810,675891555769696257,1927,767
1811,675888385639251968,2124,843
1812,675878199931371520,3785,1242
1813,675870721063669760,1472,501
1814,675853064436391936,2432,1140
1815,675849018447167488,867,123
1816,675845657354215424,2051,781
1817,675822767435051008,1383,477
1818,675820929667219457,960,208
1819,675798442703122432,9335,3057
1820,675781562965868544,1457,420
1821,675740360753160193,1063,297
1822,675710890956750848,1694,723
1823,675707330206547968,1786,602
1824,675706639471788032,583,86
1825,675534494439489536,1665,365
1826,675531475945709568,1071,333
1827,675522403582218240,944,248
1828,675517828909424640,1151,409
1829,675501075957489664,15589,5236
1830,675497103322386432,2828,1139
1831,675489971617296384,1154,529
1832,675483430902214656,1668,858
1833,675432746517426176,1364,504
1834,675372240448454658,1532,458
1835,675362609739206656,943,196
1836,675354435921575936,29542,14936
1837,675349384339542016,3536,2005
1838,675334060156301312,2488,1137
1839,675166823650848770,3179,1389
1840,675153376133427200,5608,2268
1841,675149409102012420,3354,1504
1842,675147105808306176,842,200
1843,675146535592706048,1058,257
1844,675145476954566656,1919,786
1845,675135153782571009,1167,414
1846,675113801096802304,1742,691
1847,675111688094527488,869,213
1848,675109292475830276,2524,1000
1849,675047298674663426,930,276
1850,675015141583413248,2427,1048
1851,675006312288268288,877,202
1852,675003128568291329,1395,406
1853,674999807681908736,1998,958
1854,674805413498527744,766,320
1855,674800520222154752,2710,754
1856,674793399141146624,2230,955
1857,674790488185167872,988,219
1858,674788554665512960,720,182
